Site	genome_id	genome_name	accession	feature_type	patric_id	start	end	strand	gene	product	global_start	global_end
NZ_DS499673:32081:-1	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499673	-1	-1	-1	-1	+	-1.0	-1	-1	-1
NZ_DS499673:463012:1	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499673	CDS	fig|449673.7.peg.1701	462707	463330	-		Conjugative transposon protein TraG	1914091	1914714
NZ_DS499673:463018:-1	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499673	CDS	fig|449673.7.peg.1701	462707	463330	-		Conjugative transposon protein TraG	1914091	1914714
NZ_DS499674:456690:1	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499674	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499674:333076:1	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499674	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS499676:481440:-1	449673.7	Bacteroides stercoris ATCC 43183	NZ_DS499676	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS990119:419614:-1	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990119	CDS	fig|484018.6.peg.564	418736	420610	+		hypothetical protein	714121	715995
NZ_DS990119:419610:1	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990119	CDS	fig|484018.6.peg.564	418736	420610	+		hypothetical protein	714121	715995
NZ_DS990119:170332:-1	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990119	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS990135:103434:-1	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990135	-1	-1	-1	-1	+	-1	-1	-1	-1
NZ_DS990135:150036:-1	484018.6	Bacteroides plebeius DSM 17135	NZ_DS990135	CDS	fig|484018.6.peg.3591	150009	150122	-		hypothetical protein	4418211	4418324
QRIH01000031:636:1	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000031	-1	-1	-1	-1	+	-1	-1	-1	-1
QRIH01000031:639:-1	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000031	-1	-1	-1	-1	+	-1	-1	-1	-1
QRIH01000036:26327:1	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000036	CDS	fig|33039.31.peg.1849	25885	26328	+	ssb	Single-stranded DNA-binding protein	2559707	2560150
QRIH01000036:26336:1	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000036	-1	-1	-1	-1	+	-1	-1	-1	-1
QRIH01000040:23903:1	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000040	-1	-1	-1	-1	+	-1	-1	-1	-1
QRIH01000040:23935:1	33039.31	[Ruminococcus] torques strain AM22-16	QRIH01000040	-1	-1	-1	-1	+	-1	-1	-1	-1
UFTK01000001:468527:1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	-1	-1	-1	-1	+	-1	-1	-1	-1
UFTK01000001:3343593:-1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	-1	-1	-1	-1	+	-1	-1	-1	-1
UFTK01000001:3343987:-1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	-1	-1	-1	-1	+	-1	-1	-1	-1
UFTK01000001:3306242:-1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	-1	-1	-1	-1	+	-1	-1	-1	-1
UFTK01000001:114572:-1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	-1	-1	-1	-1	+	-1	-1	-1	-1
UFTK01000001:504384:1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	-1	-1	-1	-1	+	-1	-1	-1	-1
UFTK01000001:3928236:1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	-1	-1	-1	-1	+	-1	-1	-1	-1
UFTK01000001:1363517:1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	CDS	fig|46503.89.peg.1538	1363046	1363552	-		FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)	1363046	1363552
UFTK01000001:423985:1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	CDS	fig|46503.89.peg.757	422680	424080	-	wcaJ_1	Capsular polysaccharide biosynthesis protein	422680	424080
UFTK01000001:299145:-1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000001	CDS	fig|46503.89.peg.643	298935	299207	-		hypothetical protein	298935	299207
UFTK01000002:160167:-1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000002	CDS	fig|46503.89.peg.140	160006	161298	-	xerD_8	Integrase	4202556	4203848
UFTK01000002:159363:1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000002	CDS	fig|46503.89.peg.139	158912	159760	-		TnpC	4201462	4202310
UFTK01000002:159360:-1	46503.89	Parabacteroides merdae strain NCTC13052	UFTK01000002	CDS	fig|46503.89.peg.139	158912	159760	-		TnpC	4201462	4202310
