Site	genome_id	genome_name	accession	feature_type	patric_id	start	end	strand	gene	product	global_start	global_end
JAJFOJ010000001:1583010-1583023-1583161-1583174	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1540	1582230	1583804	+		DNA-binding response regulator, AraC family	1582230	1583804
JAJFOJ010000001:1712882-1712893-1713045-1713056	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1671	1712279	1713133	+		Maltose/maltodextrin ABC transporter, permease protein MalG	1712279	1713133
JAJFOJ010000001:2054756-2054780-2054934-2054958	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.109	2054674	2055025	+		repeat region	2054674	2055025
JAJFOJ010000001:2083157-2083168-2083397-2083408	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2071	2081774	2083237	+	tilS	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	2081774	2083237
JAJFOJ010000001:2083157-2083168-2083397-2083408	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2072	2083218	2083754	+	hpt	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	2083218	2083754
JAJFOJ010000001:2254525-2254538-2254779-2254792	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2214	2253730	2254695	+		hypothetical protein	2253730	2254695
JAJFOJ010000001:2254525-2254538-2254779-2254792	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.2215	2254719	2254937	+		hypothetical protein	2254719	2254937
JAJFOJ010000001:2441033-2441052-2441174-2441193	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.132	2440922	2444337	+		repeat region	2440922	2444337
JAJFOJ010000001:2601271-2601299-2601401-2601429	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.147	2601223	2601322	+		repeat region	2601223	2601322
JAJFOJ010000001:263334-263353-263474-263493	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.17	260965	263601	+		repeat region	260965	263601
JAJFOJ010000001:371444-371463-371584-371603	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.26	369163	371713	+		repeat region	369163	371713
JAJFOJ010000001:401318-401332-401400-401414	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.31	400931	402613	+		repeat region	400931	402613
JAJFOJ010000001:401318-401332-401400-401414	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.397	401044	402360	+		Transposase, IS30 family	401044	402360
JAJFOJ010000001:489362-489379-489560-489577	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.38	489352	489996	+		repeat region	489352	489996
JAJFOJ010000001:508630-508646-508830-508846	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.39	508661	508850	+		repeat region	508661	508850
JAJFOJ010000001:546699-546718-546879-546898	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.41	546734	546877	+		repeat region	546734	546877
JAJFOJ010000001:553829-553848-553969-553988	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	repeat_region	fig|622312.45.repeat.44	551796	554099	+		repeat region	551796	554099
JAJFOJ010000001:56144-56157-56350-56363	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.74	55060	56355	+		hypothetical protein	55060	56355
JAJFOJ010000001:929445-929460-929522-929537	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.888	929074	930234	+		FOG: Transposase and inactivated derivatives	929074	930234
JAJFOJ010000001:1174089-1174105-1174254-1174270	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:2065061-2065076-2065188-2065203	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:2465338-2465385-2465732-2465779	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:27495-27514-27699-27718	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:915023-915048-915179-915204	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:932313-932344-932573-932604	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000001:1196329-1196342-1196903-1196916	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1167	1196675	1198033	-	gdhA	NADP-specific glutamate dehydrogenase (EC 1.4.1.4)	1196675	1198033
JAJFOJ010000001:1390676-1390690-1390758-1390772	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.1343	1389731	1391047	-		Transposase, IS30 family	1389731	1391047
JAJFOJ010000001:22688-22769-23123-23204	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.33	22915	23040	-		hypothetical protein	22915	23040
JAJFOJ010000001:22688-22769-23123-23204	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.34	23083	23208	-		hypothetical protein	23083	23208
JAJFOJ010000001:403250-403263-403491-403504	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.398	402655	403575	-		Hypothetical protein TEPIRE1_21570	402655	403575
JAJFOJ010000001:569807-569821-570024-570038	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.533	568781	570076	-	aepX	Cytidylyltransferase domain / Phosphoenolpyruvate phosphomutase (EC 5.4.2.9)	568781	570076
JAJFOJ010000001:861362-861375-861797-861810	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.819	859333	863079	-		ATPase involved in DNA replication	859333	863079
JAJFOJ010000001:875343-875354-875589-875600	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000001	CDS	fig|622312.45.peg.833	875081	875857	-		Putative phosphatase	875081	875857
JAJFOJ010000002:1192184-1192198-1192266-1192280	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	repeat_region	fig|622312.45.repeat.203	1191795	1193479	+		repeat region	3908480	3910164
JAJFOJ010000002:1192184-1192198-1192266-1192280	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3830	1191910	1193226	+		Transposase, IS30 family	3908595	3909911
JAJFOJ010000002:1327251-1327265-1327333-1327347	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	repeat_region	fig|622312.45.repeat.211	1325214	1328545	+		repeat region	4041899	4045230
JAJFOJ010000002:1327251-1327265-1327333-1327347	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3959	1326977	1328293	+		Transposase, IS30 family	4043662	4044978
JAJFOJ010000002:339049-339062-339160-339173	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3026	338845	339189	+		Signal recognition particle associated protein	3055530	3055874
JAJFOJ010000002:442919-442938-443057-443076	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	repeat_region	fig|622312.45.repeat.179	442809	445427	+		repeat region	3159494	3162112
JAJFOJ010000002:515191-515204-515281-515294	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3185	512230	515235	+		beta-glucosidase (EC 3.2.1.21)	3228915	3231920
JAJFOJ010000002:1273279-1273323-1273461-1273505	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:389680-389696-389835-389851	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:561277-561298-561413-561434	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	-1	-1	-1	-1	+	-1	-1	-1	-1
JAJFOJ010000002:1303033-1303044-1303625-1303636	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3936	1302372	1303976	-		Metallo-beta-lactamase family protein, RNA-specific	4019057	4020661
JAJFOJ010000002:1352547-1352562-1352639-1352654	622312.45	Roseburia inulinivorans DSM 16841 strain FDAARGOS_1587 strain Not applicable	JAJFOJ010000002	CDS	fig|622312.45.peg.3981	1352183	1353124	-		Uncharacterized membrane protein	4068868	4069809
JAQEGR010000001:455564-455578-455676-455690	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000001	CDS	fig|1150298.2613.peg.457	455514	455714	+		hypothetical protein	455514	455714
JAQEGR010000006:124040-124051-124331-124342	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000006	CDS	fig|1150298.2613.peg.3066	122374	124371	+		hypothetical protein	3119684	3121681
JAQEGR010000006:196022-196036-196178-196192	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000006	CDS	fig|1150298.2613.peg.3140	195947	196324	+		hypothetical protein	3193257	3193634
JAQEGR010000006:198013-198026-198137-198150	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000006	CDS	fig|1150298.2613.peg.3141	196778	198322	+		Bis-ABC ATPase	3194088	3195632
JAQEGR010000013:13459-13472-13717-13730	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000013	CDS	fig|1150298.2613.peg.915	12621	13475	+		Sortase A, LPXTG specific	942285	943139
JAQEGR010000013:13459-13472-13717-13730	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000013	CDS	fig|1150298.2613.peg.916	13459	14160	+		hypothetical protein	943123	943824
JAQEGR010000013:31076-31089-31214-31227	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000013	CDS	fig|1150298.2613.peg.934	30265	32136	+		beta-glycosyl hydrolase	959929	961800
JAQEGR010000026:7108-7121-7200-7213	1150298.2613	Fusicatenibacter saccharivorans AM67-22ACA	JAQEGR010000026	-1	-1	-1	-1	+	-1	-1	-1	-1
JAQENJ010000003:219792-219805-220329-220342	214856.2506	Alistipes finegoldii TM12-21A	JAQENJ010000003	CDS	fig|214856.2506.peg.1840	219244	220566	+		Two-component system response regulator protein	2078680	2080002
LR027880:1580093-1580106-1580188-1580201	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1533	1579986	1580243	+		FIG00531210: hypothetical protein	1579986	1580243
LR027880:1640451-1640464-1640948-1640961	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1582	1639641	1641125	+	mleN	Na+/H+ antiporter NhaC	1639641	1641125
LR027880:1662124-1662137-1662252-1662265	536231.75	Roseburia intestinalis L1-82	LR027880	repeat_region	fig|536231.75.repeat.66	1661766	1662954	+		repeat region	1661766	1662954
LR027880:1662124-1662137-1662252-1662265	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1607	1661825	1662409	+		hypothetical protein	1661825	1662409
LR027880:1779495-1779510-1779700-1779715	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1726	1779136	1779606	+	mgsA_1	Methylglyoxal synthase (EC 4.2.3.3)	1779136	1779606
LR027880:1779495-1779510-1779700-1779715	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.1727	1779622	1780497	+		DegV	1779622	1780497
LR027880:2724918-2724931-2725046-2725059	536231.75	Roseburia intestinalis L1-82	LR027880	repeat_region	fig|536231.75.repeat.102	2724230	2725418	+		repeat region	2724230	2725418
LR027880:536593-536604-536776-536787	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.542	536276	536926	+		hypothetical protein	536276	536926
LR027880:3598518-3598535-3598808-3598825	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:3742446-3742469-3742663-3742686	536231.75	Roseburia intestinalis L1-82	LR027880	-1	-1	-1	-1	+	-1	-1	-1	-1
LR027880:2724918-2724931-2725046-2725059	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.2693	2724775	2725359	-		hypothetical protein	2724775	2725359
LR027880:2860719-2860730-2860787-2860798	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.2830	2860597	2861079	-	bglF	PTS system, beta-glucoside-specific IIA component	2860597	2861079
LR027880:2875345-2875358-2875631-2875644	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.2839	2875159	2876319	-	iscS_2	Cysteine desulfurase (EC 2.8.1.7)	2875159	2876319
LR027880:3131835-3131849-3131952-3131966	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3069	3131487	3132434	-		hypothetical protein	3131487	3132434
LR027880:3206926-3206937-3207126-3207137	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3141	3206475	3207539	-	ytfT	Putative sugar ABC transport system, permease protein YtfT	3206475	3207539
LR027880:3249258-3249269-3249708-3249719	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3180	3249147	3250022	-		hypothetical protein	3249147	3250022
LR027880:3449125-3449138-3449354-3449367	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3359	3448517	3449386	-	rhaS_5	2-isopropylmalate synthase (EC 2.3.3.13)	3448517	3449386
LR027880:3581630-3581641-3581765-3581776	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3479	3581705	3582301	-		hypothetical protein	3581705	3582301
LR027880:3602481-3602496-3602616-3602631	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3500	3602329	3602889	-		Transcriptional regulator, AcrR family	3602329	3602889
LR027880:3811485-3811496-3811680-3811691	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.3683	3810166	3812283	-		Sulfate permease	3810166	3812283
LR027880:4183013-4183024-4183202-4183213	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.4059	4182214	4183674	-	flaD	Flagellin protein FlaA	4182214	4183674
LR027880:4341991-4342002-4342071-4342082	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.4187	4342067	4342267	-		Uncharacterized protein CAC3725	4342067	4342267
LR027880:580301-580312-580354-580365	536231.75	Roseburia intestinalis L1-82	LR027880	CDS	fig|536231.75.peg.588	578452	580692	-		glycogen debranching enzyme-related protein	578452	580692
NC_003228:1966103-1966116-1966324-1966337	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.1646	1965253	1966329	+		hypothetical protein	1965253	1966329
NC_003228:2119-2132-2382-2395	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.2	827	2218	+		outer membrane protein TolC, putative	827	2218
NC_003228:2119-2132-2382-2395	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3	2211	3182	+		hypothetical protein	2211	3182
NC_003228:2760036-2760049-2760311-2760324	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.2367	2759309	2760574	+		Peptidase, S41 family	2759309	2760574
NC_003228:2984294-2984308-2984684-2984698	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.2569	2984260	2985036	+	thiG	Thiazole synthase (EC 2.8.1.10)	2984260	2985036
NC_003228:3074256-3074270-3074431-3074445	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.2652	3073845	3075878	+	uvrB	Excinuclease ABC subunit B	3073845	3075878
NC_003228:3406826-3406843-3406906-3406923	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.2958	3406699	3406869	+		hypothetical protein	3406699	3406869
NC_003228:3420743-3420759-3421201-3421217	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.2969	3420988	3421227	+		hypothetical protein	3420988	3421227
NC_003228:3428779-3428792-3428975-3428988	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.2974	3428114	3430324	+		putative patatin-like phospholipase	3428114	3430324
NC_003228:3828464-3828478-3828572-3828586	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3305	3827749	3829509	+		Putative sulfatase	3827749	3829509
NC_003228:4492870-4492893-4493141-4493164	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.3889	4493007	4493180	+		hypothetical protein	4493007	4493180
NC_003228:4811031-4811049-4811336-4811354	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.4193	4810975	4811145	+		hypothetical protein	4810975	4811145
NC_003228:783579-783592-783645-783658	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	CDS	fig|272559.17.peg.637	783537	784784	+		hypothetical protein	783537	784784
NC_003228:1121568-1121584-1121938-1121954	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:129405-129426-129545-129566	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1634574-1634593-1634786-1634805	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:1806788-1806813-1807000-1807025	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2211235-2211254-2211435-2211454	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2282839-2282859-2283112-2283132	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
NC_003228:2442141-2442169-2442231-2442259	272559.17	Bacteroides fragilis NCTC 9343 strain ATCC 25285	NC_003228	-1	-1	-1	-1	+	-1	-1	-1	-1
